4747716
8582608
10920768
15939478
18054327
20793268
22835996
26338609
29691205
34421413
37334387
42530828
48493534
54671061
56207842
59733439
43830817
5482023
5770957
4933935
5667362
2441501
3318263
1756586
539749
666903
647862
